path,class_raw,label,crop,split
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Pepper__bell___Bacterial_spot\f75755aa-4cac-4e64-9244-453eb4697044___NREC_B.Spot 1964.JPG,Pepper__bell___Bacterial_spot,Pepper bell | Bacterial spot,Pepper,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Late_blight\c042e7e2-a583-4709-b944-830965256802___GHLB2 Leaf 110.JPG,Tomato_Late_blight,Tomato Late blight,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Late_blight\26a758e3-7804-4240-b1da-b6b6691355ca___RS_Late.B 4951.JPG,Tomato_Late_blight,Tomato Late blight,Tomato,val
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Late_blight\fb5dc387-cb1d-49bb-b81e-58d60705a2fd___GHLB_PS Leaf 1.3 Day 16.jpg,Tomato_Late_blight,Tomato Late blight,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Late_blight\45fefdc6-a9a7-4955-8066-146efe1c8a1c___GHLB_PS Leaf 27 Day 9.jpg,Tomato_Late_blight,Tomato Late blight,Tomato,val
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Late_blight\647fc3ec-00a2-4f1a-ad81-a5ed6ac25420___GHLB2 Leaf 8957.JPG,Tomato_Late_blight,Tomato Late blight,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Late_blight\3f389ac5-10ee-4623-98f2-76b0b479cf3e___RS_Late.B 6785.JPG,Tomato_Late_blight,Tomato Late blight,Tomato,val
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Late_blight\a94e64ec-e8fa-4814-a8d9-3a45c769a462___GHLB2 Leaf 8543.JPG,Tomato_Late_blight,Tomato Late blight,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Late_blight\3e7acc8a-73b1-4c21-bc67-bb6e65c4d373___GHLB Leaf 8.1 Day 12.JPG,Tomato_Late_blight,Tomato Late blight,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Late_blight\e55af4aa-1f1c-4300-86ca-bdcff04bef80___GHLB_PS Leaf 2 Day 9.jpg,Tomato_Late_blight,Tomato Late blight,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Late_blight\d84f5ea2-462a-40e2-8b01-916a65588aaf___GHLB_PS Leaf 22 Day 9.jpg,Tomato_Late_blight,Tomato Late blight,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Late_blight\d3ee22da-7e5e-4c46-9d04-a710007aff19___RS_Late.B 6257.JPG,Tomato_Late_blight,Tomato Late blight,Tomato,val
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Late_blight\532b2c20-d17b-4b3e-a69e-54a6e5343014___GHLB2 Leaf 9004.JPG,Tomato_Late_blight,Tomato Late blight,Tomato,val
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Late_blight\60f7e012-0f60-4e15-a1ad-1541e20621af___RS_Late.B 6425.JPG,Tomato_Late_blight,Tomato Late blight,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Late_blight\3de67462-9ae4-455d-8d0d-a625c92c7120___RS_Late.B 5148.JPG,Tomato_Late_blight,Tomato Late blight,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Late_blight\0a6203b9-ced0-4934-ae23-4a7d2e2e2fdd___RS_Late.B 6424.JPG,Tomato_Late_blight,Tomato Late blight,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Late_blight\ea8996e6-05f4-4792-9704-e2c796b0fbf2___RS_Late.B 5075.JPG,Tomato_Late_blight,Tomato Late blight,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Late_blight\2a295211-a73b-4460-95c5-81842743518f___RS_Late.B 5116.JPG,Tomato_Late_blight,Tomato Late blight,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Late_blight\b636dc09-ae98-4907-bc0e-3f1e8c444b50___GHLB2 Leaf 9115.JPG,Tomato_Late_blight,Tomato Late blight,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Late_blight\938a5ed3-127f-4e05-8e96-9d2225d094c7___GHLB2 Leaf 8784.JPG,Tomato_Late_blight,Tomato Late blight,Tomato,test
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Late_blight\8e06d830-df85-4b76-be46-c7814bedcd51___GHLB2 Leaf 8907.JPG,Tomato_Late_blight,Tomato Late blight,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Late_blight\0f8887d8-24b4-4f25-bc03-d47421ab47f7___RS_Late.B 4948.JPG,Tomato_Late_blight,Tomato Late blight,Tomato,val
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Late_blight\5e7a999e-6617-4c94-8c57-c1b0e1a392b9___RS_Late.B 5636.JPG,Tomato_Late_blight,Tomato Late blight,Tomato,test
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Late_blight\d7052146-5be7-4d3d-a2a7-32d4277c26a2___GHLB2ES Leaf 141.JPG,Tomato_Late_blight,Tomato Late blight,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Late_blight\3fbc7d2b-b44e-4562-901f-61eed2e4e38c___RS_Late.B 6045.JPG,Tomato_Late_blight,Tomato Late blight,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Late_blight\7d8f07cb-cb5b-4c4a-97f9-224258af8343___GHLB2 Leaf 8791.JPG,Tomato_Late_blight,Tomato Late blight,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Late_blight\bff1cbac-a141-4eda-ab29-b34dee705bce___GHLB_PS Leaf 47 Day 18.jpg,Tomato_Late_blight,Tomato Late blight,Tomato,val
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Late_blight\3ae2b5f3-a42f-49b1-8d27-dcfaaeda602f___GHLB2 Leaf 8840.JPG,Tomato_Late_blight,Tomato Late blight,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Late_blight\e377be2b-1780-4789-a082-3ec683942ca2___GHLB2 Leaf 60.JPG,Tomato_Late_blight,Tomato Late blight,Tomato,test
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Late_blight\d7b354a6-7044-408d-85ee-b34576e901a4___RS_Late.B 4872.JPG,Tomato_Late_blight,Tomato Late blight,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Late_blight\d5b8a6e0-d0f6-4271-9d20-2e2d98834b8e___RS_Late.B 4952.JPG,Tomato_Late_blight,Tomato Late blight,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Late_blight\f4aa3db8-2ad1-4abc-bb2e-4b63ed4d966a___GHLB2 Leaf 107.2.JPG,Tomato_Late_blight,Tomato Late blight,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Late_blight\d989b5d3-715f-4d85-8475-0a2ec3beaa98___RS_Late.B 5022.JPG,Tomato_Late_blight,Tomato Late blight,Tomato,test
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Late_blight\0e669afb-1315-4903-b7ca-1a0ffa95d454___RS_Late.B 5626.JPG,Tomato_Late_blight,Tomato Late blight,Tomato,val
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Late_blight\d5d97236-2cf4-4910-a0a9-b15223afbdbf___RS_Late.B 6049.JPG,Tomato_Late_blight,Tomato Late blight,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Late_blight\ea9e87df-efa8-4be3-8181-59a4b24dc3b7___RS_Late.B 6279.JPG,Tomato_Late_blight,Tomato Late blight,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Late_blight\aa5e6a40-afc1-47e5-80a3-e41fb9e5a40b___GHLB2 Leaf 9085.JPG,Tomato_Late_blight,Tomato Late blight,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Late_blight\28130e0a-20fa-47bb-a995-74933946ff2f___GHLB_PS Leaf 24.4 Day 13.jpg,Tomato_Late_blight,Tomato Late blight,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Late_blight\e64d0e92-dbc2-44c2-b96a-3da5dc3a1c39___GHLB_PS Leaf 15.1 Day 8.jpg,Tomato_Late_blight,Tomato Late blight,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Late_blight\d37ac919-98d9-4838-8fb2-0499175b5be4___RS_Late.B 6819.JPG,Tomato_Late_blight,Tomato Late blight,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Late_blight\1f38b254-2338-4e4a-b772-2a8e60ca8bc0___GHLB2 Leaf 121.3.JPG,Tomato_Late_blight,Tomato Late blight,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Late_blight\e33f0c2f-ff87-42e2-a31f-aaf232e67e10___RS_Late.B 5231.JPG,Tomato_Late_blight,Tomato Late blight,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Late_blight\b694de0e-542c-4b7a-b322-30cea130719d___GHLB2 Leaf 8720.JPG,Tomato_Late_blight,Tomato Late blight,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Late_blight\d28bd097-8584-4269-a82b-43d6f5df787b___RS_Late.B 4832.JPG,Tomato_Late_blight,Tomato Late blight,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Late_blight\534dba84-d298-46bc-ac4a-c23e7c982ee4___RS_Late.B 4993.JPG,Tomato_Late_blight,Tomato Late blight,Tomato,test
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Late_blight\7da77ecf-90a8-4e8a-b84f-6e64f5f2a9f2___GHLB2 Leaf 115.1.JPG,Tomato_Late_blight,Tomato Late blight,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Late_blight\88e31b4e-77e8-46ed-8e90-e48e6ec4e8eb___RS_Late.B 7077.JPG,Tomato_Late_blight,Tomato Late blight,Tomato,test
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Late_blight\fddb6641-3785-4971-b44c-3cf0193112c2___GHLB_PS Leaf 43.2 Day 18.jpg,Tomato_Late_blight,Tomato Late blight,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Late_blight\50dd04a3-18a8-4a34-bbba-5e6f851742f5___RS_Late.B 6141.JPG,Tomato_Late_blight,Tomato Late blight,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Late_blight\1e55a2c0-6618-4c42-93a6-cfc8a9d5ca77___GHLB2 Leaf 9039.JPG,Tomato_Late_blight,Tomato Late blight,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Late_blight\0b137624-885b-4d9b-b9e6-330c6681de4b___GHLB2 Leaf 8848.JPG,Tomato_Late_blight,Tomato Late blight,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Late_blight\9718ddc7-7afb-40e4-b94a-bf86c9e0beea___GHLB2 Leaf 8642.JPG,Tomato_Late_blight,Tomato Late blight,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Late_blight\65773c21-d788-4c22-84b4-91257a603e74___GHLB_PS Leaf 13 Day 7.jpg,Tomato_Late_blight,Tomato Late blight,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Late_blight\aefc20fb-6226-4bb9-90e7-6619219ec15a___GHLB Leaf 23.2 Day 12.JPG,Tomato_Late_blight,Tomato Late blight,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Late_blight\7a48f790-80f5-4d75-bd49-3c42e8c92fb6___RS_Late.B 4844.JPG,Tomato_Late_blight,Tomato Late blight,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Late_blight\6f52294c-e947-4fdc-b818-60b1d47beb06___RS_Late.B 6231.JPG,Tomato_Late_blight,Tomato Late blight,Tomato,val
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Late_blight\dbd66146-54e6-4621-870d-24208b99e254___RS_Late.B 7051.JPG,Tomato_Late_blight,Tomato Late blight,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Late_blight\13533985-e30d-4023-8bd3-7a45b07816ca___RS_Late.B 5593.JPG,Tomato_Late_blight,Tomato Late blight,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Late_blight\0a3f65fc-ef1c-4aed-b235-46bae4e5c0e7___GHLB2 Leaf 9065.JPG,Tomato_Late_blight,Tomato Late blight,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Late_blight\9ce46f18-eccc-4dc4-aa01-f41ad7e6e7fb___GHLB2 Leaf 8544.JPG,Tomato_Late_blight,Tomato Late blight,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Late_blight\cc31ca99-6a1c-4e62-bc6b-044c99ba2c62___RS_Late.B 6775.JPG,Tomato_Late_blight,Tomato Late blight,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Late_blight\d2b12108-4222-4653-85f2-9d59c5929c1e___RS_Late.B 6360.JPG,Tomato_Late_blight,Tomato Late blight,Tomato,val
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Late_blight\0879b927-2226-455f-9eac-10f5e1f36fdd___RS_Late.B 5331.JPG,Tomato_Late_blight,Tomato Late blight,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Late_blight\5025cbd9-e9e6-4c16-a9c8-b915a5e30f13___RS_Late.B 7009.JPG,Tomato_Late_blight,Tomato Late blight,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Late_blight\81b4d72b-4124-45d4-b96a-0ec13ca7f376___GHLB2 Leaf 8989.JPG,Tomato_Late_blight,Tomato Late blight,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Late_blight\08931b78-a571-41bf-b5b4-6904ffbbe8b7___GHLB Leaf 1.1 Day 12.JPG,Tomato_Late_blight,Tomato Late blight,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Late_blight\623fd84d-2230-42fb-bb93-170cd516ffd2___RS_Late.B 4864.JPG,Tomato_Late_blight,Tomato Late blight,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Late_blight\ccc1fb49-16b3-4cf6-b782-4b98e9429f7b___GHLB2 Leaf 8832.JPG,Tomato_Late_blight,Tomato Late blight,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Late_blight\df13d0be-1ef9-4371-bf7f-bedb930fc190___RS_Late.B 4846.JPG,Tomato_Late_blight,Tomato Late blight,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Late_blight\bba9c7cc-21d8-43b7-acb2-9c079f810f89___RS_Late.B 6798.JPG,Tomato_Late_blight,Tomato Late blight,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Leaf_Mold\d49623e2-8d48-480e-8bd1-c7f7b997514c___Crnl_L.Mold 8676.JPG,Tomato_Leaf_Mold,Tomato Leaf Mold,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Leaf_Mold\bb7c7fce-4601-43b6-b396-4f78ca7dd44c___Crnl_L.Mold 9013.JPG,Tomato_Leaf_Mold,Tomato Leaf Mold,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Leaf_Mold\3ce9d22c-6118-48f6-a37b-0b5ad5711048___Crnl_L.Mold 9086.JPG,Tomato_Leaf_Mold,Tomato Leaf Mold,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Leaf_Mold\da83c654-4106-45be-b410-28ae89d93e22___Crnl_L.Mold 7054.JPG,Tomato_Leaf_Mold,Tomato Leaf Mold,Tomato,test
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Leaf_Mold\cbcf61e4-9a69-4483-9252-ae649102fb63___Crnl_L.Mold 6858.JPG,Tomato_Leaf_Mold,Tomato Leaf Mold,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Leaf_Mold\a538806f-f606-439e-8e1a-5c7731f5b76f___Crnl_L.Mold 7015.JPG,Tomato_Leaf_Mold,Tomato Leaf Mold,Tomato,test
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Leaf_Mold\662d31b7-5dcb-4af1-b645-20b83610d1ee___Crnl_L.Mold 8687.JPG,Tomato_Leaf_Mold,Tomato Leaf Mold,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Leaf_Mold\d6a9f74c-1b76-4b09-860c-2a68fb605c4f___Crnl_L.Mold 6894.JPG,Tomato_Leaf_Mold,Tomato Leaf Mold,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Leaf_Mold\f166d436-6e53-469e-b5ce-ff0e5ed73086___Crnl_L.Mold 6524.JPG,Tomato_Leaf_Mold,Tomato Leaf Mold,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Leaf_Mold\95a5ac3d-50d3-426c-83a6-3fd47fc8c58b___Crnl_L.Mold 6609.JPG,Tomato_Leaf_Mold,Tomato Leaf Mold,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Leaf_Mold\9a067a91-70b3-4801-9a25-bb86f8d0691e___Crnl_L.Mold 8867.JPG,Tomato_Leaf_Mold,Tomato Leaf Mold,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Leaf_Mold\f2a712d0-5d8c-4676-a0c3-732ef8ebc8f0___Crnl_L.Mold 8861.JPG,Tomato_Leaf_Mold,Tomato Leaf Mold,Tomato,test
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Leaf_Mold\87c76d05-d959-4fe6-ba9e-a874c88f9a09___Crnl_L.Mold 6906.JPG,Tomato_Leaf_Mold,Tomato Leaf Mold,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Leaf_Mold\db35e8bc-5879-436e-82a1-e1e0e0f9b19c___Crnl_L.Mold 7044.JPG,Tomato_Leaf_Mold,Tomato Leaf Mold,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Leaf_Mold\81de0497-5011-4330-b2f1-b12c7b83576f___Crnl_L.Mold 7120.JPG,Tomato_Leaf_Mold,Tomato Leaf Mold,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Leaf_Mold\760c9629-46ea-41dc-8a59-5ddff5352e86___Crnl_L.Mold 8635.JPG,Tomato_Leaf_Mold,Tomato Leaf Mold,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Leaf_Mold\092442ed-3ad2-4195-8cd5-cc2ba74469e1___Crnl_L.Mold 6578.JPG,Tomato_Leaf_Mold,Tomato Leaf Mold,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Leaf_Mold\f48a7999-9eaa-4403-a2a5-533d22092d46___Crnl_L.Mold 6854.JPG,Tomato_Leaf_Mold,Tomato Leaf Mold,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Leaf_Mold\7281a343-89af-4704-a7f7-2a7c2be56c39___Crnl_L.Mold 6525.JPG,Tomato_Leaf_Mold,Tomato Leaf Mold,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Leaf_Mold\8f917e44-0e93-4d5a-9274-6be0fc201f31___Crnl_L.Mold 6770.JPG,Tomato_Leaf_Mold,Tomato Leaf Mold,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Leaf_Mold\dbd8242c-1c4c-4d6a-97ba-6cb26fffec49___Crnl_L.Mold 7145.JPG,Tomato_Leaf_Mold,Tomato Leaf Mold,Tomato,val
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Leaf_Mold\3c38d571-10d9-4213-9892-e77c97a692dc___Crnl_L.Mold 9027.JPG,Tomato_Leaf_Mold,Tomato Leaf Mold,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Leaf_Mold\5d0e582a-7d32-4069-9987-468d87614c8f___Crnl_L.Mold 9138.JPG,Tomato_Leaf_Mold,Tomato Leaf Mold,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Leaf_Mold\0ed11606-167f-4951-9a07-ffaa7e2aa88a___Crnl_L.Mold 6831.JPG,Tomato_Leaf_Mold,Tomato Leaf Mold,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Leaf_Mold\51189dab-468d-4304-8368-d0e4e3247194___Crnl_L.Mold 6667.JPG,Tomato_Leaf_Mold,Tomato Leaf Mold,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Leaf_Mold\7107f26c-71de-4158-a361-068d5611d046___Crnl_L.Mold 6600.JPG,Tomato_Leaf_Mold,Tomato Leaf Mold,Tomato,test
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Leaf_Mold\32902cc7-5db6-4148-8b4e-0d04199edd98___Crnl_L.Mold 6766.JPG,Tomato_Leaf_Mold,Tomato Leaf Mold,Tomato,test
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Leaf_Mold\fb0dbb23-b3fb-406f-bb7a-c5e0d45207d3___Crnl_L.Mold 8948.JPG,Tomato_Leaf_Mold,Tomato Leaf Mold,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Leaf_Mold\d8b47693-9b2e-4ee2-b822-d61668bd7ea1___Crnl_L.Mold 9016.JPG,Tomato_Leaf_Mold,Tomato Leaf Mold,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Leaf_Mold\bf1b824c-7a99-45a5-9b60-5da58b3fe47c___Crnl_L.Mold 8759.JPG,Tomato_Leaf_Mold,Tomato Leaf Mold,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Leaf_Mold\20e63ca2-e070-422c-9839-9cac224719e5___Crnl_L.Mold 8650.JPG,Tomato_Leaf_Mold,Tomato Leaf Mold,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Leaf_Mold\272c102c-6c18-4e3a-a64c-078bce56bde1___Crnl_L.Mold 6889.JPG,Tomato_Leaf_Mold,Tomato Leaf Mold,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Leaf_Mold\b7cd18dd-56e0-4750-b137-8beb5c5852c6___Crnl_L.Mold 6806.JPG,Tomato_Leaf_Mold,Tomato Leaf Mold,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Leaf_Mold\c7a3f599-36dc-40e2-8efc-d0e0568666a7___Crnl_L.Mold 6983.JPG,Tomato_Leaf_Mold,Tomato Leaf Mold,Tomato,val
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Leaf_Mold\2e84cbfc-af2c-4c2b-9273-8427546a5383___Crnl_L.Mold 8692.JPG,Tomato_Leaf_Mold,Tomato Leaf Mold,Tomato,test
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Leaf_Mold\da6cc51a-6ba2-4b1d-aa4f-5d699860da6b___Crnl_L.Mold 6767.JPG,Tomato_Leaf_Mold,Tomato Leaf Mold,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Leaf_Mold\8989f67e-ccc0-4d37-a950-59d3a69856fe___Crnl_L.Mold 7175.JPG,Tomato_Leaf_Mold,Tomato Leaf Mold,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Leaf_Mold\ae1a8d9f-85a8-4d62-9700-b31bf1dd7a78___Crnl_L.Mold 8659.JPG,Tomato_Leaf_Mold,Tomato Leaf Mold,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Leaf_Mold\44e7d155-8e61-4620-8442-132abc23ca58___Crnl_L.Mold 6598.JPG,Tomato_Leaf_Mold,Tomato Leaf Mold,Tomato,val
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Leaf_Mold\27fb67df-f3f0-4e27-9fa3-6b7ee21515f1___Crnl_L.Mold 8934.JPG,Tomato_Leaf_Mold,Tomato Leaf Mold,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Leaf_Mold\c3b836a9-0621-4979-a4a0-b57b9488cbeb___Crnl_L.Mold 8846.JPG,Tomato_Leaf_Mold,Tomato Leaf Mold,Tomato,val
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Leaf_Mold\a6308326-2fcb-4690-aec2-2e0b4f21efd6___Crnl_L.Mold 8817.JPG,Tomato_Leaf_Mold,Tomato Leaf Mold,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Leaf_Mold\450b736f-8e2d-46e0-be60-6481f37d8612___Crnl_L.Mold 6882.JPG,Tomato_Leaf_Mold,Tomato Leaf Mold,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Leaf_Mold\8b009f83-acfa-48bd-bc45-76ea1c58d317___Crnl_L.Mold 8855.JPG,Tomato_Leaf_Mold,Tomato Leaf Mold,Tomato,val
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Leaf_Mold\ec76173b-c354-4711-9bb7-b38dae1ea5b4___Crnl_L.Mold 9074.JPG,Tomato_Leaf_Mold,Tomato Leaf Mold,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Leaf_Mold\e6b6cab1-56f9-429f-b89f-110c0128d5be___Crnl_L.Mold 7098.JPG,Tomato_Leaf_Mold,Tomato Leaf Mold,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Leaf_Mold\0f740b31-f63b-4193-ab1a-6795c11a7f00___Crnl_L.Mold 7033.JPG,Tomato_Leaf_Mold,Tomato Leaf Mold,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Leaf_Mold\90d8cc22-bf80-4882-ae80-0a8e02c7ef92___Crnl_L.Mold 6789.JPG,Tomato_Leaf_Mold,Tomato Leaf Mold,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Leaf_Mold\9846d408-3d13-490d-b9b1-4809f33c22ef___Crnl_L.Mold 6750.JPG,Tomato_Leaf_Mold,Tomato Leaf Mold,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Leaf_Mold\2aa4f976-9ac1-496d-9b58-0ec03e4bbad8___Crnl_L.Mold 7067.JPG,Tomato_Leaf_Mold,Tomato Leaf Mold,Tomato,test
